Date,ASIANPAINT,CDSL,CRISIL,GUJENERGY,IGL,JIOFIN,SANOFICONR,SANOFI,SBICARD,SKFINDIA,SKFINDUS,TCIEXP,TCI,VIPIND
2026-02-16,2376.580810546875,1341.46337890625,4534.63671875,417.70001220703125,167.97280883789062,262.54998779296875,4155.0576171875,3944.55419921875,769.5042114257812,1651.5662841796875,2422.07177734375,558.2999877929688,1044.37890625,380.04998779296875
2026-02-17,2416.434814453125,1327.292724609375,4540.0732421875,414.79998779296875,169.16000366210938,262.29998779296875,4116.45166015625,3970.69921875,773.8887939453125,1655.568603515625,2405.531005859375,569.0999755859375,1049.173828125,382.1499938964844
2026-02-18,2411.1806640625,1343.4453125,4501.13232421875,411.6000061035156,168.75999450683594,264.1000061035156,4021.7099609375,3956.491943359375,786.49462890625,1675.7750244140625,2410.81201171875,572.0499877929688,1046.4766845703125,370.8500061035156
2026-02-19,2380.14990234375,1308.3653564453125,4469.802734375,407.95001220703125,167.9499969482422,258.6000061035156,3985.467529296875,3970.600341796875,795.4133911132812,1670.991943359375,2442.2001953125,567.4000244140625,1018.7064819335938,355.6499938964844
2026-02-20,2407.215087890625,1308.4644775390625,4513.68408203125,405.1499938964844,168.1999969482422,258.6000061035156,3983.301025390625,3972.17919921875,782.8573608398438,1666.79443359375,2477.275390625,567.2000122070312,1033.3907470703125,368.0
2026-02-23,2408.80126953125,1322.2388916015625,4552.62451171875,408.8999938964844,169.89999389648438,257.79998779296875,4014.22509765625,4042.721435546875,781.5120849609375,1752.3060302734375,2507.8662109375,554.2000122070312,1043.2801513671875,372.20001220703125
2026-02-24,2392.34423828125,1312.82470703125,4455.373046875,405.3999938964844,170.16000366210938,255.25,3938.884521484375,4026.047607421875,776.8782958984375,1853.631591796875,2524.905517578125,545.2000122070312,1028.995361328125,366.25
2026-02-25,2395.615478515625,1314.806640625,4485.81298828125,405.95001220703125,168.88999938964844,256.95001220703125,3948.437255859375,4079.32470703125,785.9963989257812,1776.8076171875,2532.279296875,543.6500244140625,1037.1866455078125,361.1000061035156
2026-02-26,2374.300537109375,1284.0869140625,4434.6181640625,410.45001220703125,172.3300018310547,256.1499938964844,4495.22265625,3961.523681640625,772.6929931640625,1748.3038330078125,2443.99365234375,552.6500244140625,1043.8795166015625,359.70001220703125
2026-02-27,2355.761474609375,1260.7000732421875,4325.30908203125,407.3999938964844,170.86000061035156,255.39999389648438,4421.2607421875,3911.99609375,771.696533203125,1696.0792236328125,2553.404052734375,545.8499755859375,1003.4229125976562,357.54998779296875
2026-03-02,2287.255859375,1217.197021484375,4266.40478515625,398.04998779296875,166.7899932861328,249.0,4359.314453125,3807.810302734375,743.8939208984375,1659.47314453125,2467.908447265625,519.2999877929688,975.7525634765625,352.3500061035156
2026-03-04,2265.544189453125,1198.4678955078125,4264.32958984375,417.6000061035156,157.41000366210938,241.3000030517578,4175.2470703125,3773.574951171875,724.0633544921875,1609.103271484375,2377.331298828125,510.95001220703125,954.5753173828125,355.1000061035156
2026-03-05,2268.121826171875,1228.394775390625,4279.2529296875,397.1499938964844,160.1300048828125,243.10000610351562,4172.29248046875,3759.663818359375,727.9995727539062,1609.3961181640625,2341.259765625,541.1500244140625,992.135009765625,361.70001220703125
2026-03-06,2259.89306640625,1213.034912109375,4238.73193359375,395.6499938964844,157.27000427246094,239.35000610351562,4343.26171875,3733.1240234375,721.5222778320312,1596.6083984375,2335.6796875,534.9000244140625,977.9502563476562,366.3999938964844
2026-03-09,2201.6982421875,1199.557861328125,4125.47021484375,372.04998779296875,154.75999450683594,232.25,4356.6552734375,3666.922607421875,718.1839599609375,1597.87744140625,2253.87109375,514.5,960.1693115234375,354.1499938964844
2026-03-10,2260.785400390625,1238.0072021484375,4189.1181640625,375.1499938964844,157.66000366210938,236.0,4467.25341796875,3617.987060546875,713.5999755859375,1582.2589111328125,2242.013427734375,514.0999755859375,1026.99755859375,363.54998779296875
2026-03-11,2212.8017578125,1208.37744140625,4260.96875,391.0,162.6699981689453,238.6999969482422,4375.85986328125,3600.425537109375,715.0,1567.12841796875,2205.343994140625,503.3999938964844,1000.5260009765625,350.5
2026-03-12,2202.094482421875,1199.855224609375,4185.85693359375,388.3999938964844,161.91000366210938,242.1999969482422,4290.96630859375,3546.8525390625,710.25,1565.76171875,2162.79541015625,494.5,990.3369750976562,347.54998779296875
2026-03-13,2177.904541015625,1165.865234375,4115.48779296875,374.29998779296875,156.50999450683594,235.25,4129.35302734375,3454.40771484375,704.9000244140625,1546.4337158203125,2188.404296875,481.79998779296875,959.270263671875,337.75
2026-03-16,2198.624755859375,1173.7928466796875,3959.035888671875,365.25,155.49000549316406,234.35000610351562,4204.3984375,3391.955322265625,695.5499877929688,1532.1817626953125,2218.2978515625,475.54998779296875,960.0693969726562,337.5
2026-03-17,2218.948486328125,1188.4591064453125,3962.198486328125,361.95001220703125,156.82000732421875,237.60000610351562,4139.39892578125,3402.117431640625,693.8499755859375,1531.010498046875,2224.2763671875,481.6000061035156,946.9834594726562,332.29998779296875
2026-03-18,2242.642822265625,1222.4490966796875,3986.412353515625,359.0,157.3300018310547,248.1999969482422,4214.5419921875,3414.449951171875,715.5499877929688,1560.490478515625,2243.408203125,489.54998779296875,958.7708129882812,336.95001220703125
2026-03-19,2167.197509765625,1183.4051513671875,3947.176025390625,354.29998779296875,153.69000244140625,239.4499969482422,4153.77783203125,3362.455810546875,694.25,1529.5462646484375,2191.5927734375,492.54998779296875,940.7901000976562,323.54998779296875
2026-03-20,2176.516357421875,1180.0360107421875,3953.69873046875,354.6000061035156,156.6300048828125,239.3000030517578,4187.5576171875,3340.75048828125,688.75,1500.74951171875,2171.16552734375,498.1499938964844,943.5870971679688,336.6499938964844
2026-03-23,2103.053955078125,1123.55126953125,3952.710205078125,335.29998779296875,147.97999572753906,226.10000610351562,4011.56591796875,3184.17578125,653.2999877929688,1429.29443359375,2112.375,472.54998779296875,884.6503295898438,319.1000061035156
2026-03-24,2198.228271484375,1174.7838134765625,3915.94482421875,328.6499938964844,149.88999938964844,232.6999969482422,4085.724853515625,3205.97998046875,673.5,1446.2796630859375,2167.1796875,472.79998779296875,913.4194946289062,319.95001220703125
2026-03-25,2250.673095703125,1201.837158203125,3921.776123046875,331.20001220703125,149.0,237.35000610351562,4153.77783203125,3273.365234375,700.2000122070312,1486.887939453125,2125.030029296875,471.70001220703125,937.49365234375,325.25
2026-03-27,2188.413330078125,1160.7122802734375,3797.938720703125,317.6499938964844,148.3300018310547,232.5500030517578,4023.5810546875,3148.16455078125,673.9500122070312,1472.34326171875,2111.478271484375,461.0,941.0897827148438,319.1499938964844
2026-03-30,2146.576171875,1109.2813720703125,3717.291259765625,307.25,145.6199951171875,224.10000610351562,4233.0576171875,3166.712890625,635.4500122070312,1379.998291015625,2075.805419921875,461.5,922.01025390625,302.25
2026-04-01,2206.655029296875,1172.1082763671875,3770.3642578125,311.20001220703125,148.1699981689453,231.92999267578125,4466.9580078125,3218.70703125,637.1500244140625,1480.933349609375,2191.891845703125,474.04998779296875,928.0537719726562,316.25
2026-04-02,2150.34375,1175.57666015625,3689.718017578125,308.1000061035156,146.30999755859375,229.47999572753906,4508.71533203125,3221.272216796875,638.2000122070312,1497.528076171875,2269.913818359375,495.29998779296875,1038.784912109375,316.54998779296875
2026-04-06,2165.511962890625,1194.4049072265625,3791.9697265625,317.3500061035156,148.80999755859375,235.30999755859375,4570.7607421875,3294.9716796875,635.0999755859375,1483.569091796875,2225.27294921875,503.6499938964844,994.63232421875,315.0
2026-04-07,2167.395751953125,1192.62109375,3754.1357421875,312.8999938964844,148.19000244140625,235.3300018310547,4461.8369140625,3336.2119140625,639.6500244140625,1496.552001953125,2213.91357421875,512.5999755859375,971.6070556640625,313.3500061035156
2026-04-08,2262.76806640625,1275.7628173828125,3835.478759765625,321.20001220703125,154.47999572753906,246.86000061035156,4411.7080078125,3373.604248046875,671.25,1538.9173583984375,2257.259033203125,525.0999755859375,1006.9191284179688,326.20001220703125
2026-04-09,2250.078369140625,1267.7359619140625,3905.173095703125,319.70001220703125,155.10000610351562,238.83999633789062,4499.55615234375,3417.11376953125,668.9000244140625,1547.8004150390625,2245.201904296875,537.2999877929688,1006.5695190429688,318.6499938964844
2026-04-10,2340.394775390625,1291.6181640625,4077.517333984375,323.6499938964844,161.3300018310547,243.1999969482422,4549.09375,3445.13330078125,677.5,1581.5755615234375,2257.059814453125,545.2000122070312,1011.4642333984375,324.3999938964844
2026-04-13,2332.166015625,1278.933837890625,4036.8955078125,314.29998779296875,162.25,237.67999267578125,4550.669921875,3421.257568359375,671.0499877929688,1566.2498779296875,2247.693115234375,521.9000244140625,981.5463256835938,315.3999938964844
2026-04-15,2402.258056640625,1327.6890869140625,4103.70263671875,325.6499938964844,166.0,242.66000366210938,4628.66943359375,3472.75830078125,684.5,1616.5220947265625,2301.40185546875,539.0,995.3815307617188,322.75
2026-04-16,2419.31005859375,1355.43603515625,4108.2822265625,335.5,166.0500030517578,241.27000427246094,4657.130859375,3513.11083984375,685.5999755859375,1638.38818359375,2362.384521484375,550.4000244140625,987.2901611328125,322.0
2026-04-17,2442.80615234375,1380.6063232421875,4316.46923828125,362.79998779296875,169.27000427246094,243.86000061035156,4648.46484375,3512.1240234375,695.2000122070312,1665.0372314453125,2350.028564453125,543.4500122070312,1002.9234008789062,320.29998779296875
2026-04-20,2495.152099609375,1357.9134521484375,4316.36962890625,367.5,166.38999938964844,237.14999389648438,4652.50244140625,3530.37646484375,675.2999877929688,1711.0145263671875,2279.67919921875,526.6500244140625,970.7579345703125,320.75
2026-04-21,2521.7216796875,1350.282958984375,4344.8447265625,374.25,167.1999969482422,234.75,4613.5029296875,3536.0,679.75,1691.8817138671875,2276.590087890625,528.5999755859375,968.9099731445312,319.5
2026-04-22,2540.85546875,1309.2572021484375,4326.82373046875,382.8500061035156,169.0800018310547,238.50999450683594,4510.8818359375,3500.0,686.2000122070312,1709.35498046875,2303.294921875,537.9000244140625,961.41796875,314.3500061035156
2026-04-23,2499.71240234375,1311.635498046875,4343.884765625,386.0,165.5500030517578,248.66000366210938,4520.23779296875,3445.300048828125,680.5499877929688,1694.7125244140625,2297.515625,522.4500122070312,926.1058349609375,310.79998779296875
2026-04-24,2463.724853515625,1300.9332275390625,4259.5791015625,383.8500061035156,164.61000061035156,245.72999572753906,4525.654296875,3427.60009765625,670.2999877929688,1661.0350341796875,2255.16650390625,512.9500122070312,939.89111328125,299.29998779296875
2026-04-27,2463.82373046875,1312.1309814453125,4281.828125,383.0,164.8800048828125,253.63999938964844,4575.6845703125,3431.199951171875,670.7000122070312,1698.8125,2272.9033203125,524.2999877929688,967.1618041992188,300.0
2026-04-28,2441.41845703125,1312.62646484375,4262.77197265625,389.45001220703125,166.4499969482422,250.80999755859375,4611.533203125,3469.300048828125,647.4500122070312,1700.8624267578125,2251.778564453125,519.8499755859375,940.7901000976562,294.6000061035156
2026-04-29,2426.25,1294.591064453125,4308.0673828125,391.0,167.5500030517578,250.7100067138672,4715.828125,3434.89990234375,651.2000122070312,1710.2335205078125,2222.48291015625,518.6500244140625,941.28955078125,296.3500061035156
2026-04-30,2423.473876953125,1260.501953125,4278.8349609375,380.04998779296875,166.02000427246094,246.3699951171875,4691.69921875,3407.199951171875,643.9000244140625,1674.1156005859375,2188.603515625,524.3499755859375,926.0059814453125,296.25
2026-05-01,2423.473876953125,1260.501953125,4278.8349609375,380.04998779296875,166.02000427246094,246.3699951171875,4691.69921875,3407.199951171875,643.9000244140625,1674.1156005859375,2188.603515625,524.3499755859375,926.0059814453125,296.25
2026-05-04,2427.04296875,1227.106689453125,4220.66845703125,390.25,166.91000366210938,252.74000549316406,4666.19189453125,3399.89990234375,644.7999877929688,1665.2325439453125,2182.624755859375,531.8499755859375,947.6328125,296.04998779296875
2026-05-05,2409.0986328125,1243.3582763671875,4136.66259765625,388.25,166.24000549316406,248.4499969482422,4512.162109375,3403.800048828125,645.6500244140625,1653.128173828125,2193.08740234375,530.5499877929688,944.4861450195312,295.04998779296875
2026-05-06,2497.333251953125,1271.204345703125,4145.84130859375,397.54998779296875,169.4600067138672,252.44000244140625,4593.1162109375,3398.699951171875,649.6500244140625,1651.859130859375,2174.852783203125,535.5499877929688,962.2670288085938,301.45001220703125
2026-05-07,2508.83349609375,1258.3218994140625,4142.44921875,408.95001220703125,169.83999633789062,251.02000427246094,4688.5478515625,3390.60009765625,648.1500244140625,1688.758056640625,2150.33984375,573.5999755859375,978.4996337890625,322.79998779296875
2026-05-08,2577.537109375,1247.916748046875,4152.72509765625,396.45001220703125,165.99000549316406,249.33999633789062,4695.44189453125,3330.60009765625,645.4000244140625,1722.8260498046875,2145.457275390625,566.5,969.5592041015625,309.0
2026-05-11,2544.028076171875,1215.7105712890625,4080.591796875,380.95001220703125,160.69000244140625,240.3300018310547,4579.4267578125,3267.10009765625,641.5,1670.6990966796875,2100.118896484375,544.4000244140625,937.1939697265625,297.04998779296875
2026-05-12,2483.94921875,1171.7119140625,4021.727294921875,368.25,156.80999755859375,230.47000122070312,4542.0029296875,3235.800048828125,625.0999755859375,1629.8955078125,2030.965087890625,517.7000122070312,909.3239135742188,298.8999938964844
2026-05-13,2595.085205078125,1175.4775390625,4017.93603515625,360.8500061035156,159.3000030517578,231.4499969482422,4529.49560546875,3251.39990234375,634.1500244140625,1652.4449462890625,2191.5927734375,517.1500244140625,894.9893188476562,293.04998779296875
2026-05-14,2599.6455078125,1187.864501953125,4122.09619140625,362.1000061035156,155.7100067138672,234.1300048828125,4950.61474609375,3240.199951171875,631.5499877929688,1651.2734375,2125.030029296875,515.2999877929688,891.2932739257812,292.04998779296875
2026-05-15,2583.1884765625,1175.9730224609375,4128.08251953125,369.8999938964844,152.1199951171875,233.05999755859375,4794.615234375,3217.89990234375,626.0,1650.687744140625,2056.872802734375,512.9500122070312,889.7948608398438,302.54998779296875
2026-05-18,2591.51611328125,1173.49560546875,4078.097412109375,364.75,151.63999938964844,232.6300048828125,4722.52490234375,3196.89990234375,624.0,1621.69580078125,2062.951171875,509.20001220703125,879.7056884765625,292.45001220703125
2026-05-19,2578.330322265625,1198.56689453125,4106.43212890625,376.54998779296875,157.35000610351562,233.27999877929688,4716.81298828125,3230.89990234375,623.7999877929688,1609.4937744140625,2085.072509765625,510.29998779296875,876.7588500976562,294.25
2026-05-20,2576.24853515625,1213.5303955078125,4204.00732421875,372.6000061035156,154.8000030517578,234.6699981689453,4780.82763671875,3190.0,624.3499755859375,1615.350830078125,2057.37109375,511.95001220703125,885.0499267578125,300.04998779296875
2026-05-21,2576.44677734375,1188.95458984375,4163.7998046875,374.0,154.80999755859375,235.77999877929688,4617.8359375,3191.0,620.2000122070312,1658.8875732421875,2127.02294921875,512.4000244140625,899.884033203125,300.04998779296875
2026-05-22,2617.09423828125,1193.2156982421875,4076.10205078125,373.0,155.50999450683594,238.19000244140625,4663.3359375,3163.199951171875,620.2000122070312,1654.2994384765625,2071.620361328125,504.29998779296875,904.8287353515625,303.20001220703125
2026-05-25,2634.939453125,1206.3955078125,4017.437255859375,377.5,160.47999572753906,241.74000549316406,4539.73779296875,3181.89990234375,630.2999877929688,1639.3642578125,2077.69873046875,512.1500244140625,915.3174438476562,306.8500061035156
2026-05-26,2624.232177734375,1215.215087890625,4006.462646484375,371.5,166.00999450683594,240.6699981689453,4584.35107421875,3197.5,628.7000122070312,1669.9180908203125,2092.7451171875,513.2999877929688,898.93505859375,301.75
2026-05-27,2648.91796875,1232.556884765625,3978.1279296875,369.79998779296875,164.61000061035156,242.88999938964844,4461.24560546875,3223.39990234375,625.25,1648.0521240234375,2152.4326171875,510.1499938964844,903.1805419921875,296.3500061035156
2026-05-28,2648.91796875,1232.556884765625,3978.1279296875,369.79998779296875,164.61000061035156,242.88999938964844,4461.24560546875,3223.39990234375,625.25,1648.0521240234375,2152.4326171875,510.1499938964844,903.1805419921875,296.3500061035156
2026-05-29,2648.62060546875,1233.349609375,3939.3173828125,401.1499938964844,160.47000122070312,238.9499969482422,4518.95751953125,3097.10009765625,624.4000244140625,1600.7083740234375,2155.421875,491.04998779296875,918.7138061523438,299.3999938964844
2026-06-01,2609.757568359375,1204.1162109375,3926.746337890625,396.79998779296875,164.52999877929688,234.9499969482422,4517.18505859375,3117.60009765625,615.9500122070312,1568.6903076171875,2138.880615234375,497.45001220703125,918.314208984375,332.29998779296875
